name,formula,adducts,mz,ccs
SQDG,C43H76O12S,[M+H],817.513,289.73
14:0-16:0 PC,C38H76NO8P,[M+H],706.5381,280.5
16:0-18:1 PC,C42H82NO8P,[M+H],760.5851,288.63
16:0-i15:0 PC,C39H78NO8P,[M+H],720.5538,283.53
16:1 SM (d18:1/16:1(9Z)),C39H77N2O6P,[M+H],701.5592,282.67
18:0 EPC ,C46H92NO8P,[M+H],818.6633,303.13
18:0 PI,C45H87O13P,[M+H],867.5957,307.43
18:0-18:1 PG,C42H81O10P,[M+H],777.564,295.07
18:0-22:6 PE,C45H78NO8P,[M+H],792.5538,286.07
19:0 Lyso PC,C27H56NO7P,[M+H],538.3867,242.4
22:1 (Cis) PC,C52H100NO8P,[M+H],898.7259,314.6
7-Ketodeoxycholic acid,C24H38O5,[M+H],407.2792,200.27
B-Py-C10-HPE,C47H70NO8P,[M+H],808.4912,278.87
C8 Lactosyl(b) Ceramide (d18:1/8:0),C38H71NO13,[M+H],750.4998,275.4
SLM6031434,C22H30F3N5O2,[M+H],454.2424,228.13
Tauro-omega-muricholic acid,C26H45NO7S,[M+H],516.2989,218.63
05:0 PC,C18H36NO8P,[M+H],426.2251,204.63
06:0 PE,C17H34NO8P,[M+H],412.2095,200.3
14:0 EPC ,C38H76NO8P,[M+H],706.5381,280.8
16:0 Dodecanylamine PE,C49H97N2O9P,[M+H],889.7004,314.43
16:0 Lysyl PG,C44H87N2O11P,[M+H],851.612,301.5
17:0(2R-OH) Ceramide,C35H69NO4,[M+H],568.5299,263.6
18:1 Dodecanyl PE,C53H98NO11P,[M+H],956.695,319.8
C16 Galactosyl (B) Dihydroceramide (d18:0/16:0),C40H79NO8,[M+H],702.5878,284.91
C17:1 anandamide,C19H37NO2,[M+H],312.2897,190.29
Dehydrolithocholic acid,C24H38O3,[M+H],375.2894,196.94
Dihydro FF-MAS,C29H48O,[M+H],413.3778,216.18
Tauro-gamma-muricholic acid,C26H45NO7S,[M+H],516.2989,212.57
Trimethyl Sphinganine (d18:0),C21H45NO2,[M+H],344.3523,206.55
13:0 Diether PC,C34H72NO6P,[M+H],622.517,268.97
18:0(2R-OH) Ceramide,C36H71NO4,[M+H],582.5456,266.73
18:2 Lyso PA,C21H39O7P,[M+H],435.2506,211.514
C12 Ceramide (d18:1/12:0),C30H59NO3,[M+H],482.4567,241.721
C17 Glucosyl(beta) Ceramide (d18:1/17:0),C41H79NO8,[M+H],714.5878,285.6
C18:1 LPA,C21H43O6P,[M+H],423.287,207.718
C18:2 anandamide phosphate,C20H38NO5P,[M+H],404.256,199.606
C24:1 Galactosyl(alpha) Ceramide (d18:1/24:1(15Z)),C48H91NO8,[M+H],810.6817,303.17
C24:1 Lactosyl(beta) Ceramide (d18:1/24:1),C54H101NO13,[M+H],972.7345,323.13
DGTS,C42H81NO7,[M+H],712.6085,286.7
N-24:0 (2S-OH) Phytosphingosine,C42H85NO5,[M+H],684.65,287.43
N-C12-desoxymethylsphinganine,C29H59NO2,[M+H],454.4618,237.719
N-tetradecanoyl-D-homoserine lactone,C18H33NO3,[M+H],312.2533,189.478
06:0 PC (DHPC),C20H40NO8P,[M+H],454.2564,214.044
15-ketocholestane,C27H46O2,[M+H],403.357,212.507
18:1 (delta6-Cis) PC,C44H84NO8P,[M+H],786.6007,295.03
Lactosyl(beta) Sphingosine (d18:1),C30H57NO12,[M+H],624.3953,249.298
N-C24:1-desoxymethylsphinganine,C41H81NO2,[M+H],620.634,275.406
POVPC,C29H56NO9P,[M+H],594.3765,246.406
09:0 Lyso PC,C17H36NO7P,[M+H],398.2302,204.998
"14:0 Hemi BMP (S,R)",C48H96NO11P,[M+H],894.6793,318.23
15:0-18:1 PG,C39H75O10P,[M+H],735.517,286.43
16:0 azidocaproyl PE,C43H83N4O9P,[M+H],831.597,303.237
16:0 Lyso PE,C21H44NO7P,[M+H],454.2928,215.515
17:0 PC,C42H84NO8P,[M+H],762.6007,292.531
20:0 PC,C48H96NO8P,[M+H],846.6946,309.588
20:4 Lyso PI,C29H49O12P,[M+H],621.3034,247.591
Adamantanyl GlcCer,C36H63NO8,[M+H],638.4626,259.924
BMP22,C22H39O3P,[M+H],383.2709,202.424
C12 Sphingosyl PE (d17:1/12:0),C31H63N2O6P,[M+H],591.4496,259.3
C17:0 GB3 (synthetic),C53H99NO18,[M+H],1038.6935,325.302
10:0 PS,C26H50NO10P,[M+H],568.3245,241.43
12-PAHSA (C13 labeled),C1813C16H66O4,[M+H],555.5573,254.33
"14:0 BMP (S,R)",C34H67O10P,[M+H],667.4544,273.23
14:0 PE,C33H66NO8P,[M+H],636.4599,262.2
16:0 Phosphatidylpropanol,C38H75O8P,[M+H],691.5272,283.93
18:1 Succinyl PE,C45H82NO11P,[M+H],844.5698,298.93
18:1-16:0 PC,C42H82NO8P,[M+H],760.5851,289.37
24:0 PC,C56H112NO8P,[M+H],958.8198,330.43
4ME 16:0 PG,C46H91O10P,[M+H],835.6422,307.73
C18(2R-OH) Galactosyl(beta) Ceramide,C42H81NO9,[M+H],744.5984,290.57
Glycoursodeoxycholic acid,C26H43NO5,[M+H],450.3214,212.2
PChcPC,C52H94NO9P,[M+H],908.6739,329.97
08:0 PC,C24H48NO8P,[M+H],510.319,231.8
13:0 PC,C34H68NO8P,[M+H],650.4755,268.27
14:0 SM (d18:1/14:0),C37H75N2O6P,[M+H],675.5435,279.87
16:0 3-deoxy-C1P,C34H68NO5P,[M+H],602.4908,266.77
16:0 Diether PC,C40H84NO6P,[M+H],706.6109,286.9
16:0(2R-OH) Ceramide,C34H67NO4,[M+H],554.5143,260
16:0-14:0 PC,C38H76NO8P,[M+H],706.5381,280.97
16:0-18:1 Phosphatidylethanol-IsoPure,C39H75O8P,[M+H],703.5272,280.8
18:1 Cyclic LPA,C21H39O6P,[M+H],419.2557,210.73
C10 Ceramide (d18:1/10:0),C28H55NO3,[M+H],454.4254,233.3
C6(6-azido) GluCer,C30H56N4O8,[M+H],601.4171,249.23
Lyso SM (dihydro) (d18:0),C23H51N2O5P,[M+H],467.3608,235.73
N-C24:1-desoxymethylsphingosine,C41H79NO2,[M+H],618.6183,273.93
Sphingosine (d22:1),C22H45NO2,[M+H],356.3523,204.37
11:0 PC,C30H60NO8P,[M+H],594.4129,255.13
15:0-18:1 DG,C36H68O5,[M+H],581.5139,260.87
16:0-succinoyl PC,C28H54NO10P,[M+H],596.3558,245.53
18:1 Monomethyl PE,C42H80NO8P,[M+H],758.5694,286.17
18:1 PDP PE,C49H85N2O9PS2,[M+H],941.5507,311.6
1-desoxymethylsphinganine,C17H37NO,[M+H],272.2948,184.53
7a-hydroxycholestenone,C27H44O2,[M+H],401.3414,214.3
C18 Dihydroceramide (d18:0/18:0),C36H73NO3,[M+H],568.5663,265.67
C18 Galactosyl(b) Ceramide (d18:1/18:0),C42H81NO8,[M+H],728.6035,287.3
C18:1(delta9-cis) Carnitine,C25H47NO4,[M+H],426.3578,218.47
C24 Mono-Sulfo Galactosyl(b) Ceramide (d18:1/24:0),C48H96N2O11S,[M+H],909.6807,310.5
Glucosyl(b) Sphingosine (d18:1),C24H47NO7,[M+H],462.3425,222.37
OChemsPC,C57H100NO10P,[M+H],990.7157,330.73
12:0 Dihydro SM (d18:0/12:0),C35H73N2O6P,[M+H],649.5279,277.4
15:0 Lyso PC,C23H48NO7P,[M+H],482.3241,227.63
16:0-(12-PAHSA) PC,C58H114NO10P,[M+H],1016.8253,337.77
16:0-18:0 PC,C42H84NO8P,[M+H],762.6007,292.47
17:1 Lyso PS,C23H44NO9P,[M+H],510.2826,221.4
18:0(2S-OH) Sulfo GalCer,C42H81NO12S,[M+H],824.5552,296.63
18:1 Diether PC,C44H88NO6P,[M+H],758.6422,293.2
20:0(2R-OH) Ceramide,C38H75NO4,[M+H],610.5769,272.67
2-16:0 Lyso PC,C24H50NO7P,[M+H],496.3397,232.57
"4E,8Z-Sphingadiene",C18H35NO2,[M+H],298.274,184.83
6-keto-5a-hydroxycholesterol,C27H46O3,[M+H],419.352,213.93
ACe-1,C38H59N3O3,[M+H],606.4629,260.8
C18(2S-OH) Galactosyl(b) Ceramide,C42H81NO9,[M+H],744.5984,288.3
D-ribo-Phytosphingosine,C18H39NO3,[M+H],318.3003,197.83
Glucosyl(a) Sphingosine (d18:1),C24H47NO7,[M+H],462.3425,221.4
06:0 Diether PC,C20H44NO6P,[M+H],426.2979,219.3
15:0 PC,C38H76NO8P,[M+H],706.5381,279.67
18:0 azidoethyl PC,C45H89N4O8P,[M+H],845.649,302.23
18:0-16:0 DG,C37H72O5,[M+H],597.5452,265.43
3-oxo-4-cholestenoic acid,C27H42O3,[M+H],415.3207,216.87
4ME 16:0 Diether DG,C43H88O3,[M+H],653.6806,278.5
N-02:0 Phytosphingosine,C20H41NO4,[M+H],360.3108,206.43
12:0 Diether PC,C32H68NO6P,[M+H],594.4857,261.6
14:0 Diether PC,C36H76NO6P,[M+H],650.5483,273.4
16:0-18:1 Diether PC,C42H86NO6P,[M+H],732.6265,288.47
18:0(2S-OH) Ceramide,C36H71NO4,[M+H],582.5456,264.87
18:0-16:0(16-azido) PC,C42H83N4O8P,[M+H],803.6021,288.07
18:1 (delta9-Cis) PG,C42H79O10P,[M+H],775.5483,290.07
C12 Lactosyl(§) Ceramide  (d18:1/12:0),C42H79NO13,[M+H],806.5624,289.1
C17 Lyso PAF,C25H54NO6P,[M+H],496.3761,236.5
Laurdan,C24H35NO,[M+H],354.2791,210.37
Lyso iGB3 (synthetic),C36H67NO17,[M+H],786.4482,274.23
Sphinganine (d20:0),C20H43NO2,[M+H],330.3366,198.27
Sphingosyl PE (d18:1),C20H43N2O5P,[M+H],423.2982,216.37
Sphingosyl PI (d18:1),C24H48NO10P,[M+H],542.3088,232.17
08:0 PS,C22H42NO10P,[M+H],512.2619,223.97
12:0 PS,C30H58NO10P,[M+H],624.3871,256.1
14:0 PC (DMPC),C36H72NO8P,[M+H],678.5068,273.97
16:0(2S-OH) Ceramide,C34H67NO4,[M+H],554.5143,259.1
16:0(alkyne)-18:1 PC,C42H78NO8P,[M+H],756.5538,282.2
18:1 (8-cis) PC,C44H84NO8P,[M+H],786.6007,292.27
20:4 PE,C45H74NO8P,[M+H],788.5225,280.6
3-deoxy sphingosine,C18H37NO,[M+H],284.2948,183.93
C12 Ceramide-1-Phosphate (d18:1/12:0),C30H60NO6P,[M+H],562.4231,250.97
N-18:0 Phytosphingosine,C36H73NO4,[M+H],584.5612,265.43
N-C16-desoxymethylsphingosine,C33H65NO2,[M+H],508.5088,249.4
sphinganine-1-phosphate (d17:0),C17H38NO5P,[M+H],368.256,204.03
15:0 PG,C36H71O10P,[M+H],695.4857,281.2
15:0-18:1 PA,C36H69O8P,[M+H],661.4803,268.8
15-ketocholestene,C27H44O2,[M+H],401.3414,211.43
16:0 Lyso PI,C25H49O12P,[M+H],573.3034,239.8
18:1 Lysyl PG,C48H91N2O11P,[M+H],903.6433,305.63
18:1 Phosphatidylethanol,C41H77O8P,[M+H],729.5429,282.17
18:1 Phosphatidylmethanol,C40H75O8P,[M+H],715.5272,279.13
20:0(2S-OH) Ceramide,C38H75NO4,[M+H],610.5769,270.8
22:0 Lyso PC,C30H62NO7P,[M+H],580.4336,252.63
22:6 (Cis) PC,C52H80NO8P,[M+H],878.5694,296.73
3§-hydroxy-7-oxo-5-cholestenoic acid,C27H42O4,[M+H],431.3156,212.7
C6(6-azido) LacCer,C36H66N4O13,[M+H],763.4699,273.13
Glycodehydrocholic acid,C26H37NO6,[M+H],460.2694,202.6
sphinganine (d17:0),C17H37NO2,[M+H],288.2897,188.77
"Tauro-?-muricholic acid, sodium salt",C26H45NO7S,[M+H],516.2989,217.2
Trimethyl Sphingosine (d17:1),C20H41NO2,[M+H],328.321,199.83
16:0-16:0 (16-F) PC,C40H79NO8PF,[M+H],752.56,281.8
16:0-17:0 cyclo PE,C38H74NO8P,[M+H],704.5225,275.7
18:1 Lyso PI,C27H51O12P,[M+H],599.3191,242.67
Adamantanyl Galactosyl(§) Ceramide,C36H63NO8,[M+H],638.4626,259.23
C12 Glucosyl(b) Ceramide (d18:1/12:0),C36H69NO8,[M+H],644.5096,268.8
C8 Galactosyl(b) Ceramide (d18:1/8:0),C32H61NO8,[M+H],588.447,252.67
Lyso SM (d18:1),C23H49N2O5P,[M+H],465.3452,228.47
N-16:0 L-Serine MeEster,C20H39NO4,[M+H],358.2952,203.93
PE(18:1(9Z)/18:1(9Z)),C41H78NO8P,[M+H],744.5538,279.87
Phytosphingosine Phosphocholine,C23H51N2O6P,[M+H],483.3557,236.87
Sphinganine (d18:0),C18H39NO2,[M+H],302.3053,191.8
Taurocholic acid,C26H45NO7S,[M+H],516.2989,213.93
16:0 SM (d18:1/16:0),C39H79N2O6P,[M+H],703.5748,285.47
18:0-20:4 PI,C47H83O13P,[M+H],887.5644,304.77
18:1 Dimethyl PE,C43H82NO8P,[M+H],772.5851,289.83
18:1-18:0 PC,C44H86NO8P,[M+H],788.6163,295.8
24:0 CPE (d18:1/24:0),C44H89N2O6P,[M+H],773.6531,295.97
3-Me-Glutaryl Carnitine,C13H23NO6,[M+H],290.1598,166.23
4ME 16:0 PE,C45H90NO8P,[M+H],804.6476,296.9
C17:0 iGB3 (synthetic),C53H99NO18,[M+H],1038.6935,330.7
C18 Lactosyl(§) Ceramide (d18:1/18:0),C48H91NO13,[M+H],890.6563,309.4
C18(Plasm)-20:4 PC,C46H84NO7P,[M+H],794.6058,293.9
C24:1 Dihydroceramide (d18:0/24:1(15Z)),C42H83NO3,[M+H],650.6445,281.4
CER1 (d18:1/26:0/18:1),C62H119NO5,[M+H],958.9161,338.17
Dimethyl Sphingosine-1-Phosphate (d18:1),C20H42NO5P,[M+H],408.2873,212.7
Lyso GB3 (synthetic),C36H67NO17,[M+H],786.4482,269.63
N-tetradecanoyl-L-homoserine lactone,C18H33NO3,[M+H],312.2533,188.9
16:0 PDP PE,C45H81N2O9PS2,[M+H],889.5194,304.1
16:0-16:0(acrylate) PC,C43H82NO10P,[M+H],804.5749,290.87
17:0 PS,C40H78NO10P,[M+H],764.5436,288.63
17:1 Lyso PC,C25H50NO7P,[M+H],508.3397,229.47
18:0-18:1 PE,C41H80NO8P,[M+H],746.5694,282.8
18:2 (Cis) PC (DLPC),C44H80NO8P,[M+H],782.5694,286.07
2-18:0 Lyso PC,C26H54NO7P,[M+H],524.371,239.57
2-OG,C21H40O4,[M+H],357.2999,204.5
C16 Carnitine,C23H45NO4,[M+H],400.3421,216.07
C17 Lactosyl(§) Ceramide (d18:1/17:0),C47H89NO13,[M+H],876.6406,306.43
C2 Dihydroceramide (d18:0/2:0),C20H41NO3,[M+H],344.3159,204.93
Hyodeoxycholic acid,C24H40O4,[M+H],393.2999,216.2
N-P Tyrosine PA,C25H42NO7P,[M+H],500.2772,229.4
06:0 Lyso PC,C14H30NO7P,[M+H],356.1833,190.6
14:0 Lyso PC,C22H46NO7P,[M+H],468.3085,224.33
1-deoxysphinganine,C18H39NO,[M+H],286.3104,188.67
1-deoxysphingosine,C18H37NO,[M+H],284.2948,190.8
C16 Cyclic LPA,C19H39O5P,[M+H],379.2608,201.97
C18 Ceramide (d18:1/18:0),C36H71NO3,[M+H],566.5506,263.4
C6 Dihydroceramide (d18:0/6:0),C24H49NO3,[M+H],400.3785,221.57
12-PAHSA,C34H66O4,[M+H],539.5034,254
14:0 Diether PG,C34H71O8P,[M+H],639.4959,271.9
16:0 Phosphatidylmethanol,C36H71O8P,[M+H],663.4959,276.17
16:0-17:0 cyclo PC,C41H80NO8P,[M+H],746.5694,287.63
18:0(2R-OH) Sulfo GalCer,C42H81NO12S,[M+H],824.5552,299.83
18:1 aminoethyl PC,C45H87N2O8P,[M+H],815.6272,296.73
C16 Dihydroceramide (d18:0/16:0),C34H69NO3,[M+H],540.535,258.83
C17:0 GA2,C47H89NO13,[M+H],876.6406,305.33
C18:1 Dihydroceramide (d18:0/18:1(9Z)),C36H71NO3,[M+H],566.5506,262.17
C24:0 Galactosyl(b)ceramide(d18:1/24:0),C48H93NO8,[M+H],812.6974,303.47
C24:1 Ceramide (d17:1/24:1(15Z)),C41H79NO3,[M+H],634.6132,275.67
Lyso GA2,C30H57NO12,[M+H],624.3953,247.97
14:0 PS,C34H66NO10P,[M+H],680.4497,270.37
16:0 Phosphatidylbutanol,C39H77O8P,[M+H],705.5429,286.83
16:0-18:1 DG,C37H70O5,[M+H],595.5296,264.6
16:0-20:4 PE-N-20:4,C61H104NO9P,[M+H],1026.7521,337.13
18:0 PG,C42H83O10P,[M+H],779.5796,299.07
18:1 Phosphatidylbutanol,C43H81O8P,[M+H],757.5742,290.53
7a-hydroxy-3-oxo-4-cholestenoic acid,C27H42O4,[M+H],431.3156,218.77
C17-02:0 PC,C27H56NO7P,[M+H],538.3867,243.97
C18 LPA,C21H45O6P,[M+H],425.3026,214.8
C24 Ceramide (d18:1/24:0),C42H83NO3,[M+H],650.6445,282.3
04:0 PC,C16H32NO8P,[M+H],398.1938,196.2
10:0 DG,C23H44O5,[M+H],401.3261,223.8
14(15) EET,C20H32O3,[M+H],321.2424,181.2
17:0 PG,C40H79O10P,[M+H],751.5483,293.9
18:0 Lyso PS,C24H48NO9P,[M+H],526.3139,230.47
26:0 Lyso PC,C34H70NO7P,[M+H],636.4962,266.97
C18:1 anandamide,C20H39NO2,[M+H],326.3053,195
Glycohyodeoxycholic acid,C26H43NO5,[M+H],450.3214,200.37
PC(14:1(9Z)/14:1(9Z)),C36H68NO8P,[M+H],674.4755,266.87
SLP7111228,C22H33N5O,[M+H],384.2758,213.63
PC(18:1(9E)/18:1(9E)),C44H84NO8P,[M+H],786.6007,293.73
18:1 Lactosyl PE,C53H100NO18P,[M+H],1070.675,327.63
27-hydroxy cholestenone,C27H44O2,[M+H],401.3414,216.37
"3a,6a,7a,12a-tetrahydroxy bile acid (THBA)",C24H40O6,[M+H],425.2898,201.77
4ME 16:0 Diether PC,C48H100NO6P,[M+H],818.7361,307.7
"7a,24(S)-dihydroxy-4-cholesten-3-one",C27H44O3,[M+H],417.3363,216.97
C14 dihydroceramide (d18:0/14:0),C32H65NO3,[M+H],512.5037,252.93
C18:1 Galactosyl(b) Ceramide (d18:1/18:1(9Z)),C42H79NO8,[M+H],726.5878,284.93
"C24:1 Ceramide (d18:2(4E,8Z)/24:1(15Z))",C42H79NO3,[M+H],646.6132,275.87
D-ribo-phytosphingosine  (C17 base),C17H37NO3,[M+H],304.2846,194.9
N-C16-deoxysphingosine,C34H67NO2,[M+H],522.5244,253.93
Sphinganine-1-Phosphate (d20:0),C20H44NO5P,[M+H],410.303,212.93
08:0 PE,C21H42NO8P,[M+H],468.2721,219.77
16:0 Dimethyl PE,C39H78NO8P,[M+H],720.5538,285.87
16:0 Ptd Thioethanol,C37H73O8PS,[M+H],709.4836,284.3
16:0-18:1 EPC ,C44H86NO8P,[M+H],788.6163,295.63
17:0(2S-OH) Ceramide,C35H69NO4,[M+H],568.5299,263.23
18:0 aminoethyl PC,C45H91N2O8P,[M+H],819.6585,302.07
24:0(2S-OH) Ceramide,C42H83NO4,[M+H],666.6395,284.2
24:1(2R-OH) Ceramide,C42H81NO4,[M+H],664.6238,281
4ME 16:0 PS,C46H90NO10P,[M+H],848.6375,303.1
7-keto-27-hydroxycholesterol,C27H44O3,[M+H],417.3363,212.7
C17:0 anandamide phosphate,C19H40NO5P,[M+H],394.2717,209.13
Glycochenodeoxycholic acid,C26H43NO5,[M+H],450.3214,197.17
N-24:0 Phytosphingosine,C42H85NO4,[M+H],668.6551,285.57
N-C16-desoxymethylsphinganine,C33H67NO2,[M+H],510.5244,251.9
06:0 SM (d18:1/6:0),C29H59N2O6P,[M+H],563.4183,253.87
"12:0 N-Biotinyl fatty acid, NHS",C26H42N4O6S,[M+H],539.2898,225
14:0-14:0(COOH) PC,C36H70NO10P,[M+H],708.481,271.27
17:0 SM (d18:1/17:0),C40H81N2O6P,[M+H],717.5905,288.23
18:1 Glutaryl PE,C46H84NO11P,[M+H],858.5854,302.57
18:1 SM (d18:1/18:1(9Z)),C41H81N2O6P,[M+H],729.5905,288.67
18:1(2S-OH) Ceramide,C36H69NO4,[M+H],580.5299,262.77
C16 Lactosyl(b) Ceramide  (d18:1/16:0),C46H87NO13,[M+H],862.625,303.97
C24:1 Mono-sulfo galactosyl (alpha) ceramide (d18:1/24:1),C48H91NO11S,[M+H],890.6385,308.53
D-threo-PPMP,C29H50N2O3,[M+H],475.3894,230.23
N-16:0 Phytosphingosine,C34H69NO4,[M+H],556.5299,260.2
N-dodecanoyl-L-homoserine lactone,C16H29NO3,[M+H],284.222,180.33
N-palmitoylglycine,C18H35NO3,[M+H],314.269,195.63
Sphinganine-1-Phosphate (d18:0),C18H40NO5P,[M+H],382.2717,207.07
07:0 PC (DHPC),C22H44NO8P,[M+H],482.2877,223.7
10:0 PG,C26H51O10P,[M+H],555.3292,249.13
12:0 PA,C27H53O8P,[M+H],537.3551,247
13:0 Lyso PI,C22H43O12P,[M+H],531.2565,230.67
16:0 Phosphatidylethanol,C37H73O8P,[M+H],677.5116,280.1
18:0 PE,C41H82NO8P,[M+H],748.5851,286.5
"7?,27-dihydroxy-4-cholesten-3-one",C27H44O3,[M+H],417.3363,218.23
C12 Mono-Sulfo Galactosyl(§) Ceramide  (d18:1/12:0),C36H69NO11S,[M+H],724.4664,277.77
C16 Ceramide (d18:1/16:0),C34H67NO3,[M+H],538.5193,257.4
C18(Plasm)-22:6 PC,C48H84NO7P,[M+H],818.6058,296.87
C20 Ceramide (d18:1/20:0),C38H75NO3,[M+H],594.5819,270.07
cholestenone,C27H44O,[M+H],385.3465,212.63
N-16:0 L-Serine,C19H37NO4,[M+H],344.2795,200.43
N-C12-deoxysphingosine,C30H59NO2,[M+H],466.4618,237.7
12:0(2S-OH) Ceramide,C30H59NO4,[M+H],498.4517,246.37
12-ketochenodeoxycholic acid,C24H38O5,[M+H],407.2792,197.8
14:0 PA,C31H61O8P,[M+H],593.4177,260.47
14:1 EPC (Tf Salt),C38H72NO8P,[M+H],702.5068,273.73
16:0 Lyso PS,C22H44NO9P,[M+H],498.2826,223.43
16:0-09:0 (ALDO) PC,C33H64NO9P,[M+H],650.4391,258.6
17:0 PE,C39H78NO8P,[M+H],720.5538,280.93
18:1(n10)-16:0 PC,C42H82NO8P,[M+H],760.5851,290.3
"3a,6b,7a,12a-tetrahydroxy bile acid (THBA)",C24H40O6,[M+H],425.2898,203.3
"5b,6b-epoxycholestanol",C27H46O2,[M+H],403.357,215.4
"6,7-diketolithocholic acid",C24H36O5,[M+H],405.2635,201.2
C16-18:1 PE,C39H78NO7P,[M+H],704.5588,277.67
C-16Miltefosine,C21H46NO4P,[M+H],408.3237,215.23
C18:1 Lactosyl(b) Ceramide (d18:1/18:1),C48H89NO13,[M+H],888.6406,307.57
C18-02:0 PC,C28H58NO7P,[M+H],552.4023,247.77
C18-04:0 PC,C30H62NO7P,[M+H],580.4336,255.9
N-palmitoyl homocysteine (PHC),C20H39NO3S,[M+H],374.2723,207.33
PG(18:1(9E)/18:1(9E)),C42H79O10P,[M+H],775.5483,292.87
2S-OMPT,C22H43O6PS,[M+H],467.2591,221.07
08:0 Lyso PC,C16H34NO7P,[M+H],384.2146,200.53
10:0 PE,C25H50NO8P,[M+H],524.3347,236.1
12-ketolithocholic acid,C24H38O4,[M+H],391.2843,195.63
16:0 Lyso PG,C22H45O9P,[M+H],485.2874,228.67
16:0-18:1 Diether PG,C40H81O8P,[M+H],721.5742,286.9
"18:0 (9,10dibromo) PC",C44H84NO8PBr4,[M+H],1102.274,312.33
18:0-18:2 PG,C42H79O10P,[M+H],775.5483,292
18:1 Dodecanylamine PE,C53H101N2O9P,[M+H],941.7317,320.23
18:1 PI,C45H83O13P,[M+H],863.5644,300.8
18:1(11-cis) PC,C44H84NO8P,[M+H],786.6007,291.9
C18:1 Lyso PAF,C26H54NO6P,[M+H],508.3761,235.27
C8 Ceramide-1-Phosphate (d18:1/8:0),C26H52NO6P,[M+H],506.3605,236.23
DGDG,C51H84O15,[M+H],937.5883,306.3
12:0 PC (DLPC),C32H64NO8P,[M+H],622.4442,262.17
13:0 Lyso PE,C18H38NO7P,[M+H],412.2459,204.33
16:0 Lyso PC,C24H50NO7P,[M+H],496.3397,231.73
17:1 Lyso PE,C22H44NO7P,[M+H],466.2928,213.23
17:1 Lyso PG,C23H45O9P,[M+H],497.2874,225.8
22:0(2R-OH) Ceramide,C40H79NO4,[M+H],638.6082,278.77
3§-OH-7-oxocholenic acid,C24H36O4,[M+H],389.2686,196.3
"5a,6a-epoxycholestanol",C27H46O2,[M+H],403.357,215.33
9-PAHSA,C34H66O4,[M+H],539.5034,255.03
C12 Galactosyl(b) Ceramide (d18:1/12:0),C36H69NO8,[M+H],644.5096,268.9
C8 Galactosyl(a) Ceramide (d18:1/8:0),C32H61NO8,[M+H],588.447,253.77
Galactosyl Cholesterol,C33H56O6,[M+H],549.4149,265.97
Galactosyl(b) Dimethyl Sphingosine (d18:1),C26H51NO7,[M+H],490.3738,228.63
Tauroursodeoxycholic acid,C26H45NO6S,[M+H],500.304,216.47
10:0 PC,C28H56NO8P,[M+H],566.3816,248.33
13:0 Lyso PS,C19H38NO9P,[M+H],456.2357,212.93
14:0 PG,C34H67O10P,[M+H],667.4544,276.67
18:0-14:0 PC,C40H80NO8P,[M+H],734.5694,287
"18:1 BMP (R,R)",C42H79O10P,[M+H],775.5483,290.93
19:0 PC,C46H92NO8P,[M+H],818.6633,303.93
22:0(2S-OH) Ceramide,C40H79NO4,[M+H],638.6082,278.2
"3§,24S-dihydroxy-5-cholestenoic acid",C27H44O4,[M+H],433.3312,235.6
C16 Galactosyl(?) Ceramide (d18:1/16:0),C40H77NO8,[M+H],700.5722,282.47
CholPC,C32H58NO4P,[M+H],552.4176,263.07
DC-Cholesterol?HCl,C32H56N2O2,[M+H],501.4414,254.53
DMHCA,C26H43NO2,[M+H],402.3366,213.73
Galactosyl(§) Sphingosine (d18:1),C24H47NO7,[M+H],462.3425,221.53
N-C16-deoxysphinganine,C34H69NO2,[M+H],524.5401,257.4
Taurodeoxycholic acid,C26H45NO6S,[M+H],500.304,206
Trimethyl Sphingosine (d18:1),C21H43NO2,[M+H],342.3366,204
15:0-18:1 PC,C41H80NO8P,[M+H],746.5694,286.17
16:0 propargyl SM (d18:1-16:0),C41H79N2O6P,[M+H],727.5748,289.47
18:0 SM (d18:1/18:0),C41H83N2O6P,[M+H],731.6061,291
18:1 propargyl PC,C46H84NO8P,[M+H],810.6007,296.43
24:0 SM,C47H95N2O6P,[M+H],815.7,307.6
7-keto-25-hydroxycholesterol,C27H44O3,[M+H],417.3363,213.17
C12 Carnitine,C19H37NO4,[M+H],344.2795,200.1
"C24:0 Ceramide (d18:2(4E,8Z)/24:0)",C42H81NO3,[M+H],648.6289,279.3
C24:1 Galactosyl(b) Ceramide  (d18:1/24:1(15Z)),C48H91NO8,[M+H],810.6817,302.43
"C6 ceramide-1,3-cyclic-phosphate (d18:1/6:0)",C24H46NO5P,[M+H],460.3186,227.73
C8 L-threo-Lactosyl(§) Ceramide (d18:1/8:0),C38H71NO13,[M+H],750.4998,279.33
Chol-C10-PC,C42H78NO5P,[M+H],708.569,297.53
CoQ8,C49H74O4,[M+H],727.566,278.1
M-BTM-C11,C50H94O24,[M+H],1079.6207,322.9
16:0 2-PC,C40H80NO8P,[M+H],734.5694,285.23
16:0 Glutaryl PE,C42H80NO11P,[M+H],806.5541,297.17
16:0 Ptd Ethylene Glycol,C37H73O9P,[M+H],693.5065,283.63
18:0-18:1 PC,C44H86NO8P,[M+H],788.6163,295.23
18:1 PE-N-16:0,C57H108NO9P,[M+H],982.7834,336.4
