"","mz","rt","apple_control_neg_102","apple_control_neg_202","apple_control_neg_302","apple_control_neg_402","apple_control_neg_502","apple_control_neg_602","apple_control_neg_702","apple_control_neg_802","apple_control_neg_902","apple_control_neg_1002","apple_group1_neg_102","apple_group1_neg_202","apple_group1_neg_302","apple_group1_neg_402","apple_group1_neg_502","apple_group1_neg_602","apple_group1_neg_702","apple_group1_neg_802","apple_group1_neg_902","apple_group1_neg_1002","apple_group2_neg_102","apple_group2_neg_202","apple_group2_neg_302","apple_group2_neg_402","apple_group2_neg_502","apple_group2_neg_602","apple_group2_neg_702","apple_group2_neg_802","apple_group2_neg_902","apple_group2_neg_1002","apple_group3_neg_102","apple_group3_neg_202","apple_group3_neg_302","apple_group3_neg_402","apple_group3_neg_502","apple_group3_neg_602","apple_group3_neg_702","apple_group3_neg_802","apple_group3_neg_902","apple_group3_neg_1002"
"M513.3048T601.7","513.304780759475","601.664383666454","53.3228523942512","33.401377707446","36.478424190501","27.9686154806404","41.359492359929","35.1710815384888","28.9629094189743","75.131996018381","46.0286194765285","61.3870508705027","36.3881539223087","42.8903505821622","34.5579251202325","40.378693401194","53.282363857137","33.8548066549505","26.8317817153495","34.4752761576937","81.6837379916045","38.5242983067734","38.2569613460906","42.687784326094","49.2766451716111","45.6936256611698","36.918871569478","34.9366642740841","29.1412592303112","46.6171376646676","40.5950507594107","27.3800898174386","54.2556948596309","36.6169465837385","49.1723546846267","29.2591697858853","48.9275382435881","45.5634377832155","46.9230247242012","31.7035436021395","42.513681715143","34.4784787534877"
"M515.0797T438.2","515.079685461139","438.189262251152","22.7081549746517","75.2996360146117","20.3892458444183","11.5968358923992","27.4807639144856","55.7209486673227","19.8445027436264","19.850111618088","24.16062497394","21.2058033354943","20.4949296556463","30.4690398282281","30.4147382229744","34.1383702981984","28.0624740445235","44.1456152526644","28.2623573552992","29.3260317127793","33.5927524674889","36.7432709389553","28.6842775126115","23.1459774638065","27.3946149958629","22.3387777514604","29.2797395932358","28.0938502804893","29.7765325765732","28.0802750575458","24.0602184595764","24.2319602322447","39.0948406153193","20.5226424681163","37.2059603500129","33.3041108217707","34.3840771437782","29.7980079956233","20.6061477182474","40.7058432153167","26.8718081443559","24.235315498046"
"M515.204T719.9","515.203984857217","719.87198623155","57.67930764295","56.115816444663","61.2478703568765","28.7813922083421","58.8008587453934","44.3365646781802","67.3022740969463","56.7492926559234","74.0074308550921","49.0725440638905","70.4180443112996","59.3463878801101","64.8974914545456","57.0475618023589","81.8662875980954","55.1165206551835","57.3055543053394","63.2634349314755","57.0722653104916","71.2819994246007","57.8928657350324","60.716100692828","45.2980858015663","72.884291935051","56.1735651736324","66.3115717941494","64.7675948396107","57.3435844366941","48.3705683973111","46.4992854038978","61.7867356352238","65.1724573198827","57.0936804865071","41.31130546329","52.361525146923","41.9361681452442","43.9792519977118","55.699187163332","63.1388576835161","64.8082637663859"
"M515.2094T605.1","515.209410912333","605.104136193573","33.8889076232663","28.6469212687811","35.7686520862901","32.3966404605417","32.9071672724688","35.9853056087939","40.2688859609782","28.0833135867114","23.3537870005986","44.1785434586348","30.7311470398286","35.7859245715573","23.0688205260238","39.2315121513527","30.1931726350965","38.3375138740729","33.0099630269219","28.4959838546151","37.9165366035985","36.2087046559851","29.2350082494839","30.1914676208608","30.144242336006","35.1009315281993","29.2074354164149","29.9437637203751","32.8490278484993","41.4783228647315","25.2254171676289","28.6998714350735","29.7996530737597","23.4730829431739","34.4857623186094","34.0393510180246","32.3954212719896","44.7858708219256","27.8314946303295","38.4169546881325","33.2783019924524","29.9077886693105"
"M515.4097T626.7","515.409687553274","626.711899834804","34.8043616094383","31.7560618608613","81.7530603482155","51.308046515126","41.4800268179408","47.6331401927413","28.8544326786068","32.3525485900703","46.4339345889384","122.345921508771","57.8363339829812","35.7786894741968","18.6546411514569","352.671086707795","225.236412413685","61.6380282359751","43.3505642107098","41.9721274760159","102.84899743294","172.824361858036","45.7243571111458","43.48834720806","24.2104713903682","271.579903463498","219.665633483643","27.5162284615144","37.9676094147962","67.1703831331797","63.6153449564226","122.35307211295","58.7775865680633","38.951723901339","17.3282288027411","339.711702799848","234.830410444871","44.8282208198179","45.59244377305","56.4178585907503","98.4127212295676","158.147167835339"
"M516.4136T626.9","516.413648101275","626.882134313916","13.8068228604957","7.7273541102903","29.4656746384644","29.8251135532688","12.6673901367861","21.7491532301938","13.2129661344285","12.1360119329607","11.6071247856342","49.9883611377764","12.1534375554353","8.85098994085891","6.08583535958397","126.06571646234","83.1987107317036","24.7335680485376","14.9435818803007","25.5736095105586","31.4946359284565","57.3070700507867","18.5296068269236","15.089869122135","11.0436888248365","103.116390165899","65.5790157911615","11.6278851376136","18.1059538677698","17.7613941670916","18.7158901349928","35.1113109177095","15.4703431943008","16.1277097365101","6.61871655682658","126.935682329302","77.8060866867562","18.7582773555864","18.1803859498673","23.3579070058404","34.8939263469445","52.2222373896304"
"M516.8978T9.3","516.897800777676","9.31205268688884","21.8516446570328","18.9603067805353","21.3053968904475","8.86716484499274","27.6353933706337","16.7091135070278","21.1343081386661","25.7813140068803","12.7956672185812","23.5413517567179","17.7461258953304","14.46381038067","12.3021010042557","22.4129548246368","25.3730809967244","20.5197601974634","5.53265015426249","27.0186753400052","29.6238044069525","0","19.1095880505704","9.48656865504383","0","16.7696253365902","19.087825832082","9.99376303694153","17.9215651609848","29.5437479872568","18.0747536774764","16.9895126498051","19.5814326803858","12.2521803689059","24.9634972475126","33.0040360099024","26.359435912561","0","12.261542328858","26.0351805781522","25.3523858260766","16.8548961523752"
"M517.2278T375.8","517.227761776711","375.824683252678","584.267219243226","652.545110549048","631.580683701904","377.13087201782","692.340858464553","354.463390857538","672.274152847242","669.674389209111","713.350085341432","554.431625956727","756.209920717305","431.126984806266","665.373870085197","521.029199529058","602.37668640329","482.444551123119","363.961219813838","587.788020848835","639.93118673643","500.214081315983","679.470326957338","537.353201805078","692.264648236145","473.178316753686","662.303133131569","370.644767617913","375.218997604954","581.616544949171","450.623254230472","359.715923263313","761.079748150597","465.007558423575","719.366081318443","529.082874276872","642.294103326543","479.314345915394","381.156714762994","587.42291956142","581.326384363146","469.980689068265"
"M518.2317T375.8","518.231685323249","375.793758606091","157.623850986216","180.338196749746","193.328959891218","107.883713727555","191.423931930251","90.9966790318904","172.462127757334","178.007647386159","210.230171704616","139.442999535291","184.175432042372","118.01233292542","176.467911916436","147.38185002921","158.363423346414","121.164701567873","114.243152458595","164.475720530572","168.307714569492","140.448905021401","194.190582535698","147.180234955829","191.009570968665","115.112814912501","167.877697738393","104.842002116834","103.698277878858","169.715721667173","125.073261171186","96.850587668392","211.413149854892","136.330267863234","208.49436357832","123.975253683617","170.964307550663","140.400053271587","109.397599852669","141.901389568295","148.438871798866","122.205727169208"
"M519.0807T434.1","519.080727131974","434.09573671728","13.2389375281328","9.91692915084164","9.39237746188657","8.28345339161205","13.194584444067","9.9110798168473","9.9128710035403","8.26615637001552","13.2329522404084","21.9692534320493","14.7706432487107","12.7149362830333","14.7774461289875","16.8389718608141","21.9760543534503","20.9150995952141","8.92651244421886","18.7206059311067","19.7931882782851","22.1063417781482","15.4292577384748","12.1305100452878","10.2873122530654","16.1363351548116","18.8576990673291","8.29258688149053","13.2437616389131","13.7475338821496","14.3761001383608","11.5368863180723","16.0186960843248","6.80343447420891","10.4844507611853","16.4809985353677","13.7699291171431","16.9984737164519","15.9228394362126","14.3157865936832","9.38255550228824","9.37792606899801"
"M519.2356T375.9","519.235592741079","375.925766353995","36.5696135017869","57.2917335794062","45.8686856593102","23.6761548602377","48.1384657670901","29.5105558742944","41.2253282626226","55.0097634185249","48.682313020539","35.7849041802274","61.6738336315458","38.2345167676885","50.7405478627778","35.9862768160016","43.4494703364908","31.964554637334","22.0537403649359","32.0634382911882","39.4311133708874","35.2701476042339","46.6484942104823","38.1956657077223","48.8226345647523","36.2145310671492","44.6357866746475","21.5094604955409","29.294606140075","29.3372395643214","26.6185390294979","29.8411209768632","62.9622867538041","36.3991301735963","47.7858063934279","24.3462686774365","42.8780736021781","31.9086021108556","24.9365711704336","44.440655485544","36.7555613866963","33.6126800899553"
"M521.2506T409.7","521.250622165302","409.741390704584","32.4121474079243","23.3506538723475","42.1046326498146","8.22091004325723","28.093987723652","19.7713995288971","35.0489959110209","47.6808674214681","32.6262414072083","21.9068071588706","51.9337913928891","16.4464409596165","45.6881878403061","25.6791631943956","39.0564612958588","26.3572399890587","17.510920143561","17.4637365300912","34.2226054543811","25.5167299398772","41.7826823665192","32.2660373532844","41.6340490336893","18.1305613190482","30.2481965616864","19.9792374362844","14.6900673751963","16.9562027005746","26.8605018048856","16.3605001908682","53.6704382229387","24.9509235560629","61.5455214281837","28.8030955821561","36.346352154625","24.9239808239696","23.539123082001","32.5062343740604","29.8361950664309","23.1910623655703"
"M523.1286T725.2","523.128566286552","725.229229035556","42.4003547379522","45.6750751327866","37.2500712140357","18.0820073709613","30.482358268672","30.1576861587423","28.0268686271995","42.213344315237","45.7323089751435","34.7741224751548","39.6031414155152","35.3129380131935","42.9703618730684","42.8879527582627","39.4532013052209","36.7951884810861","38.970530518381","39.1632996708466","33.8812158764189","36.2385351098226","36.9621631696043","47.9530933900279","47.8167650321984","43.6674065032838","34.0045178694473","39.2971349825084","51.5244852836129","33.1235113481583","37.4135826789706","26.9798388264064","34.4272558481208","36.654652017602","43.6717177860621","28.8809934754224","37.1933871015084","27.8754345786001","31.5523252023814","39.1186537800343","37.0171916546387","35.3445404618287"
"M523.2044T422.1","523.204359953833","422.111667552694","23.0790738457872","31.0207253344947","29.5650269065445","30.7538593624943","39.2892490054028","11.5155758633583","34.3140855780855","24.7942934313261","24.1412592523463","31.9292438183629","30.5598246745657","24.6261020851148","18.2081819061677","29.4743554669876","19.8624824198386","22.4537248129679","26.3801087411121","28.3620470924575","30.5282735448758","19.6860500893419","26.1441047329572","25.5435094470491","27.3109041427398","26.4617524568923","16.4686766699078","19.2361110860975","22.4423098980373","35.7481740234271","25.7794587227698","24.0988298058443","21.8797275555943","36.7771322252499","32.2578956861848","35.7002449768498","27.6624393335272","21.4345268871957","26.3522694480085","35.8286321795604","28.0059729121739","24.1721719189818"
"M523.3393T591.4","523.339341009613","591.385929485604","125.109453355535","100.040046300439","129.751474400567","123.058572566303","124.445906182452","118.856006595621","109.787971367423","116.104720405057","112.375596266318","133.164071893111","93.4706526173514","96.9583005314921","109.806682215619","136.833727821182","103.601949468208","121.453390612972","110.105266541188","112.307792885775","146.97459740888","125.921589096322","107.815228352691","85.5394779309625","117.010058008148","95.3127849152025","110.752208234443","91.8019412100834","121.228588339892","179.398981656298","105.052346113718","102.828020983447","104.15511599485","93.1190645894299","110.795907535284","114.435177915211","116.484281334323","126.235431833211","118.668015241297","122.247010747839","134.125445091267","112.174867472901"
"M524.3419T591.4","524.341930417376","591.431671898759","45.9832332640997","34.0091607624122","47.8697325680685","42.6107559976424","45.8800658156532","35.77796932443","43.3477881541562","41.2260244870834","41.6145200402184","56.7502868590494","39.9168071399054","37.0804423196701","25.7325071505556","40.3431513725296","33.9351307168766","45.5493205107037","37.063996848936","52.0268373030851","54.0821122294074","45.689095288003","41.7010381865229","33.1860537295192","43.980470213242","37.5427329495454","30.6310732781981","40.4774958490663","37.220294424759","47.2596508496713","34.5164223869251","30.4655533449622","36.7474651589204","34.9955084872261","42.4838065445306","42.1721540711212","42.315367958065","55.8881008689059","29.0497718023342","44.3915231312167","45.9762843644156","39.0667431306393"
